,Infected,Recovered,Hospitalized,Critical Care
0,0.0,0.0,0.0,0.0
1,0.32422635545500017,0.0019170585268605284,0.0342431392578245,4.24855912794444e-05
2,0.4744842345268708,0.011313069878491943,0.1065779500056493,0.00027054208959300616
3,0.545279525354725,0.03070949488145036,0.18985752894372762,0.0007286310539872187
4,0.5793144963194276,0.06052997884844864,0.27230666554880334,0.0013825955090119078
5,0.6066279931194348,0.10037613261279744,0.3502564473928613,0.0021705463258359973
6,0.6471816560993284,0.14977897945630755,0.42503354418582423,0.0030306710905964682
7,0.7157443842086093,0.20865405632546263,0.5009507129954305,0.003914457687364016
8,0.8272708737740052,0.2776009750943726,0.5845040914606237,0.004792072107585988
9,1.002476212901543,0.3581860622437703,0.6846779013455739,0.0056545107893826016
10,1.27467668719439,0.4533401281897314,0.8143471055577866,0.006515449650675037
11,1.7002837572467073,0.5680242693033283,0.9930916862960378,0.007414893760740526
12,2.377252511715752,0.710393416485247,1.2523099615179614,0.008426885235797646
13,3.4795047309259473,0.8938623195584143,1.6445287542773892,0.009674790951064799
14,5.323116962542262,1.1408364583897304,2.260731132331601,0.011360627808576588
15,8.496435143402302,1.489588536756013,3.2633851759343426,0.013820953374010203
16,14.12106085323736,2.007218815073192,4.950844348111239,0.01763436550101295
17,24.385394925449607,2.8146460445371453,7.8856247842862,0.023831930867652125
18,43.65498045534336,4.135890018448833,13.15507673126939,0.0343181459918021
19,80.82120114325734,6.397369025375805,22.911009746032622,0.05273296327175491
20,154.3424976341812,10.432048096381804,41.50585856613704,0.08625883186692782
21,303.20231360469285,17.907008481120513,77.92120161827445,0.14949489660445978
22,610.9779294765247,32.233994277925824,151.02667346304438,0.27293871889898375
23,1259.1299487575207,60.5368854538477,301.0908020098939,0.521909673989994
24,2645.5914501766833,117.9549372818768,615.1817619720308,1.0394719924335067
25,5649.087347319182,237.14456020871052,1283.5058112387046,2.1451451403382467
26,12216.28952149417,489.3935545434077,2724.526659228303,4.564308274917863
27,26651.415455479386,1031.6503201358425,5861.691644656603,9.964759862297381
28,58374.477811194374,2210.904938882127,12727.432813879888,22.212278051704036
29,127478.02738685343,4792.719775851936,27741.520164847316,50.281134261431745
30,274403.5309953359,10445.091256147318,60235.235431838555,114.81298488914744
31,570521.7959815158,22687.78508040145,128668.40415365071,261.9288485462987
32,1106566.1604978202,48453.37670815682,264810.12332443777,588.0673234233058
33,1905016.111815351,99673.29588794934,509002.1010245669,1269.636519262075
34,2776760.4967637924,192524.80976778432,882593.9783115133,2559.361592990549
35,3380354.5987466373,341833.96537695907,1351542.1679313802,4692.763582583789
36,3529285.7109725466,553672.6556551564,1833129.6187645239,7736.830100692183
37,3289791.063571308,822907.5394455686,2245196.0051951353,11518.92327515684
38,2823528.0777965575,1136423.0313703846,2539300.8105444456,15687.884437133707
39,2267631.5207637553,1477785.4109776441,2701327.349077355,19828.92372754331
40,1709642.7867196673,1830682.5916356982,2739508.6119986973,23558.297425645313
41,1198057.2503938526,2180821.3656369126,2673394.965559119,26577.703153224902
42,756137.9283043187,2516733.437328677,2526625.4115078817,28695.274550162507
43,391871.05304513214,2829934.301775315,2322769.4639632115,29824.70620473195
44,104303.44093828279,3114732.0360517115,2083144.8592481855,29971.85307022981
45,-112521.43188694071,3367865.659366113,1825824.0735845722,29215.269072859173
46,-267110.18490235583,3588078.522909577,1565337.9400548483,27684.924487276177
47,-368980.8017986877,3775687.3032121835,1312777.6039597937,25541.766987659514
48,-427701.2251197714,3932180.3637052686,1076112.8417296677,22959.70731872607
49,-452302.78798407555,4059862.84702996,860614.4942991466,20110.849431220995
50,-450942.8024510925,4161555.5974325547,669311.7134395242,17154.256497580744
51,-430735.58673676493,4240349.168022718,503441.27557251876,14228.184980532908
52,-397697.1709505573,4299409.846140202,362864.05713098554,11445.478886280303
53,-356766.2289205864,4341833.177869036,246434.57063061945,8891.676606409466
54,-311874.0418497957,4370538.784327936,152317.64455145173,6625.310416582444
55,-266044.04623083235,4388200.211857191,78251.08462033026,4679.863213576346
56,-221506.6841353496,4397203.5294331405,21756.55506441328,3066.8695363258735
57,-179819.24729813583,4399628.773455691,-19697.023275563268,1779.697611063473
58,-141983.34619821684,4397248.913169092,-48572.10588803097,797.6159196720077
59,-108555.00339341308,4391541.6593401525,-67177.19098552015,89.82352022014766
60,-79744.20832529548,4383710.153293278,-77611.48071019433,-380.79882438710297
61,-55502.21233993227,4374709.260608755,-81733.75715595696,-654.3850104305932
62,-35595.95884685937,4365274.85315755,-81150.17540943244,-771.3278560352993
63,-19669.84696246594,4355954.050128721,-77216.28146335058,-770.113824970001
64,-7295.590231696763,4347134.909874967,-71049.22801530786,-685.7439598935356
65,1988.717390297863,4339074.498533085,-63546.821262392186,-548.7013639647116
66,8649.029296969107,4331924.626641725,-55410.67209370419,-384.40140638789137
67,13133.903407291,4325754.834107088,-47171.30353338572,-213.0464215177315
68,15859.847780119084,4320572.431801445,-39213.5809322515,-49.800597355922655
69,17202.183418869157,4316339.584014991,-31801.272891227632,94.79862050707484
70,17490.28410468299,4312987.535812454,-25099.922641533245,214.27071088018795
71,17006.165738762415,4310428.1857275,-19197.513243881254,305.5329473851019
72,15985.552294993435,4308563.252100409,-14122.648776343953,368.21016195557274
73,14620.675169343376,4307291.317453193,-9860.162140214961,403.95971436050854
74,13064.197445230007,4306513.042984579,-6364.196237587962,415.8462830218641
75,11433.774122051265,4306134.842122636,-3568.9026415629246,407.79009225094245
76,9816.867857599436,4306071.28743253,-1396.9672223440964,384.1023666994729
